2019.4781235716957, 55.35546599077576
2024.9212614783728, 55.6259608592679
2027.4309220093905, 56.11708979100014
2031.6092574895085, 57.57053226409608
2035.79091702331, 58.54780404703538
2039.9725765571113, 59.52507582997469
2044.1575601445963, 60.026176922757344
2049.391282669215, 60.29542527111816
2053.370174928325, 60.31910915361287
2059.4465450617026, 59.87908754726393
2064.261436822205, 60.14584285536216
2068.024265591889, 61.12062159803886
2070.9544189138655, 61.376158224955375
2077.2352183487765, 61.65163917397271
2080.585864461711, 61.6715834960735
2084.7741721028797, 61.696513898699536
2087.496572069639, 61.71271866040643
2092.323098018033, 60.312876552956425
2097.1429758590602, 59.86537582581965
2099.027714297586, 59.87659450700136
